mAP_0.5:0.95_voc,mAP_0.5_voc,precision_voc,recall_voc,mAP_0.5:0.95_sku,mAP_0.5_sku,precision_sku,recall_sku,mAP_0.5:0.95_wider,mAP_0.5_wider,precision_wider,recall_wider,mAP_0.5:0.95_coco,mAP_0.5_coco,precision_coco,recall_coco,nano_gpu_latency,openvino_latency,vim3_latency,raspi4_tflite_latency,orange_pi_latency,a40_trt_latency,pi5_ort_latency,pi4_ort_latency,model_name,model_family
0.41035,0.60937,0.68394,0.56235,0.2935,0.58992,0.71396,0.5148,0.12261,0.24783,0.61217,0.21477,0.1328586552619973,0.207128612321883,0.4131277636840961,0.2125586006907353,23.4272940953572,1.5157703558603,8.171,18.0866666666666,9.9441333333333,1.0691165924072,9.1402029991149,29.1483004887898,yolo6l-d33w25_160,YOLOv6
0.45967,0.66841,0.72791,0.60082,0.35468,0.67668,0.7641,0.60198,0.13985,0.28318,0.65564,0.24663,0.1692831718255134,0.2577562282423283,0.4678469643704307,0.2550461997686573,24.9848115444182,1.7498564720153,10.3553333333333,24.8666666666666,13.1228099999999,1.0940051078795998,12.262794971466,39.487544298171905,yolo6l-d33w25_192,YOLOv6
0.49476,0.70015,0.75703,0.62238,0.367,0.72193,0.7916,0.64545,0.17038,0.33412,0.69043,0.28905,0.1980537897490611,0.2983953937743595,0.4875630436594685,0.288722684554401,25.7112689812977,2.1784861882527,12.962,34.0566666666666,14.1593499999999,1.1147260665893,15.8547806739807,51.9482890764871,yolo6l-d33w25_224,YOLOv6
0.52445,0.73388,0.76152,0.66085,0.43724,0.77655,0.82515,0.70042,0.19317,0.37534,0.71921,0.32371,0.2231518822711181,0.3324196086120096,0.5243647859282803,0.3138153087405369,25.4247323671976,2.5249445438384,15.525,44.03,16.5465366666666,1.1361980438232,19.0791141986846,61.9612761338551,yolo6l-d33w25_256,YOLOv6
0.54753,0.7524,0.77387,0.6818,0.46411,0.80551,0.84253,0.73082,0.21173,0.40826,0.73212,0.35332,0.2430982605220619,0.3592657945554075,0.5459317061840971,0.3353942461106275,27.805406252543,3.0309792359669,21.8396666666666,57.1166666666666,19.0746066666666,1.1943626403808,26.053203344345,80.3328680992126,yolo6l-d33w25_288,YOLOv6
0.57061,0.7737,0.79111,0.69286,0.48733,0.827,0.85639,0.7513,0.2349,0.4463,0.74615,0.38742,0.2615470224850063,0.3845610496122997,0.5603069150241662,0.3547416736150131,31.447270711262902,3.4897458553313,24.8629999999999,71.5766666666666,21.69479,1.2385559082031,32.8024613857269,97.7298168341318,yolo6l-d33w25_320,YOLOv6
0.58283,0.78521,0.79529,0.70832,0.503,0.84395,0.87122,0.76768,0.2504,0.47569,0.76682,0.4102,0.2782106936295199,0.4065624515746797,0.5915170682194338,0.3741265150625381,35.6264249483743,4.1292432943979,29.9563333333333,87.4133333333333,25.6010966666666,1.2222218513488,40.8364462852478,117.6250036557515,yolo6l-d33w25_352,YOLOv6
0.59807,0.79795,0.79166,0.72495,0.51747,0.85636,0.87794,0.78367,0.26767,0.50417,0.77535,0.43713,0.2921229619087332,0.4252618859039092,0.5843470471069498,0.3988582069969834,39.457836151123,4.5683125654856,33.506333333333295,104.1,28.5058599999999,1.3047862052917,49.375509023666304,142.91306177775058,yolo6l-d33w25_384,YOLOv6
0.60759,0.80768,0.81044,0.72585,0.53004,0.86711,0.88741,0.79221,0.28202,0.53004,0.78047,0.46054,0.3054079081591844,0.4416493673444908,0.6073743101051184,0.4060879275982505,47.6220683256784,5.3607122103372005,39.411,124.91,32.3579766666666,1.3010883331298,60.9912264347076,166.9960836569467,yolo6l-d33w25_416,YOLOv6
0.61179,0.81012,0.81023,0.73022,0.52498,0.87356,0.88939,0.80011,0.29604,0.55647,0.7944,0.48446,0.3169700108523645,0.4553834292606847,0.6046517059480203,0.4200843649094561,52.6080318291981,5.9246158599852,46.574,148.55333333333328,36.00587,1.3713550567625998,72.90334105491631,193.08380603790272,yolo6l-d33w25_448,YOLOv6
0.61665,0.8183,0.80605,0.7454,0.54871,0.88153,0.89358,0.80895,0.30845,0.57735,0.80288,0.50342,0.3283264656365495,0.471737535786353,0.5972455320781332,0.4417561418487732,59.2249572277068,6.669894456863299,50.267,170.28333333333327,40.1869833333333,1.4353656768798,84.62938070297241,217.6814460754394,yolo6l-d33w25_480,YOLOv6
0.50018,0.70482,0.7817,0.62182,0.35222,0.6576,0.76609,0.5619,0.14705,0.28578,0.66175,0.23892,0.2033613985042296,0.3053881208638709,0.5265617238304665,0.2926315189016996,27.8318846225738,3.8149249553679,15.7786666666666,73.2833333333333,18.6508033333333,1.5290689468383,23.387838602066,78.3939909934997,yolo6l-d33w5_160,YOLOv6
0.54735,0.75184,0.77302,0.68741,0.41226,0.73514,0.81072,0.6497,0.17513,0.33666,0.70651,0.28403,0.2405134208080573,0.3539969707272984,0.5493121001055968,0.3378400774909658,32.9536692301432,4.6181909243265,19.225,101.1799999999999,23.270860000000003,1.5118694305419,30.3287959098815,103.1584608554839,yolo6l-d33w5_192,YOLOv6
0.57777,0.77974,0.79517,0.7109,0.41704,0.77612,0.8335,0.69382,0.20064,0.38238,0.73167,0.32315,0.2762712992474611,0.3997846537475952,0.6023962356529358,0.367587893017964,39.4074014822641,5.7842775185902005,25.3599999999999,138.1933333333333,24.2100133333333,1.5521645545959,41.5285313129425,141.4188369115193,yolo6l-d33w5_224,YOLOv6
0.59902,0.80056,0.80024,0.73432,0.4886,0.82206,0.85926,0.74734,0.22675,0.42579,0.75152,0.36323,0.3026575891928196,0.4353350464944402,0.617608823895045,0.4015883047670573,43.1320869922637,6.9270197550455,31.5793333333333,150.8066666666666,28.9410766666666,1.5803122520446,49.749747514724696,161.9408269723256,yolo6l-d33w5_256,YOLOv6
0.61814,0.81355,0.81041,0.74611,0.51172,0.84681,0.87057,0.7756,0.24815,0.46237,0.76497,0.39602,0.3234779720073179,0.4623816636286095,0.6357181626114425,0.424191078331012,62.7607699235279,7.966847817103001,46.4139999999999,199.6,34.1347466666666,1.6623520851135,67.7868461608886,226.30026618639621,yolo6l-d33w5_288,YOLOv6
0.6353,0.82918,0.81584,0.75915,0.53094,0.86336,0.88274,0.79351,0.27015,0.50062,0.78554,0.4278,0.3441343435555322,0.4875583453120468,0.6554856848771147,0.4437253223795532,71.11377596855161,9.4202856222788,53.7576666666666,243.2433333333333,38.21484,1.6978764533996,83.62216830253601,266.5732296307881,yolo6l-d33w5_320,YOLOv6
0.64598,0.83788,0.81957,0.77242,0.54318,0.87525,0.89405,0.80488,0.28735,0.53106,0.79785,0.45502,0.3598738747201003,0.5041261431777879,0.6565896725764253,0.4625722174204554,80.80179055531809,10.9298646450042,65.5593333333333,298.0433333333334,45.9772566666666,1.7431807518005,103.0928742885589,330.9765195846557,yolo6l-d33w5_352,YOLOv6
0.65707,0.84328,0.81979,0.7804,0.55377,0.88458,0.89646,0.81985,0.30444,0.56183,0.80967,0.48338,0.3748411142874831,0.5235537017185189,0.659414339457266,0.4816694157845999,91.39429767926528,12.3271111647287,73.1683333333333,361.8533333333333,50.7997033333333,1.7545700073242,121.7327892780304,377.3070402940114,yolo6l-d33w5_384,YOLOv6
0.66176,0.84752,0.82293,0.79039,0.56345,0.89099,0.90505,0.82566,0.32063,0.58863,0.81914,0.50674,0.3889862669190556,0.541323321173032,0.655550814840029,0.4967013384296206,110.33868153889968,14.1189905007679,83.33,423.4,59.257239999999896,1.9062519073486,148.4308147430419,442.7420854568482,yolo6l-d33w5_416,YOLOv6
0.66698,0.85263,0.81957,0.79782,0.55251,0.89472,0.90434,0.83329,0.33387,0.61054,0.83206,0.52607,0.3997342955161256,0.5532092769051874,0.6715421867958169,0.5049865389522588,120.3543857733408,16.019928852717,93.1256666666666,489.0133333333333,58.4345766666666,1.969130039215,176.0841012001037,527.4414590994518,yolo6l-d33w5_448,YOLOv6
0.66904,0.85327,0.82188,0.79757,0.57594,0.9007,0.90573,0.83994,0.34564,0.63394,0.83483,0.54825,0.406669063212604,0.5607649053777981,0.669942646556641,0.5157926758003839,137.1723985671996,18.0291044712066,109.828,558.19,69.8188133333333,2.0976877212524,202.75399684906,605.5847601095835,yolo6l-d33w5_480,YOLOv6
0.50497,0.70725,0.74042,0.64513,0.37303,0.67553,0.78656,0.56917,0.15817,0.29848,0.68798,0.2459,0.2242081264144132,0.3310549665544346,0.5452350158176694,0.3106423958375003,47.7742294470468,7.221330404281501,24.05,178.9233333333333,22.5611399999999,1.9223237037658,46.3687050342559,152.0377747217814,yolo6l-d33w75_160,YOLOv6
0.55308,0.75428,0.77372,0.6894,0.43663,0.75487,0.82726,0.66605,0.18622,0.35059,0.72578,0.29386,0.264669803752994,0.3821748236591761,0.5885631586378691,0.3562856100495342,59.1136292616525,9.048124551773,30.853,242.2633333333333,28.3068966666666,1.9260311126708,59.0543568134307,204.1750752925872,yolo6l-d33w75_192,YOLOv6
0.58879,0.78832,0.80879,0.71424,0.43494,0.79165,0.84579,0.70977,0.21617,0.402,0.7468,0.33906,0.2980928965817185,0.426343673018825,0.6199186142244929,0.3938912242953778,69.6066113313038,11.0212898254394,40.4143333333333,336.64,34.7148799999999,1.974868774414,80.1734602451324,267.9016864299773,yolo6l-d33w75_224,YOLOv6
0.60646,0.80682,0.8179,0.73285,0.51024,0.83544,0.87093,0.76098,0.24009,0.44207,0.75955,0.3758,0.324049749300847,0.4618787056719872,0.6210581780502802,0.4263288513297082,75.76848546663909,13.3040738105773,46.1046666666666,350.94,41.67515,2.0222687721252,94.1694509983062,318.1746931870778,yolo6l-d33w75_256,YOLOv6
0.62558,0.8217,0.81584,0.75358,0.5324,0.86021,0.88505,0.78747,0.26292,0.48037,0.78132,0.4087,0.3483412807476931,0.4905055292740033,0.6359528970874607,0.455872970805006,112.1568834781646,15.7356425126393,76.6203333333333,450.8033333333333,48.0356099999999,2.1301388740539,127.9501926898956,430.4751996199289,yolo6l-d33w75_288,YOLOv6
0.6407,0.83299,0.82002,0.76305,0.54914,0.87489,0.8915,0.80747,0.28711,0.52159,0.79739,0.44799,0.368208922730372,0.5165156641302951,0.6691839997277125,0.4728337560433136,134.50559933980298,18.715684016545502,84.6416666666666,556.23,56.6436533333333,2.2204494476318,158.77714276313782,531.9891742865245,yolo6l-d33w75_320,YOLOv6
0.65681,0.84494,0.821,0.77678,0.55996,0.88541,0.89976,0.81968,0.3054,0.55307,0.80918,0.47552,0.3831800069323844,0.5327431057760306,0.6691007858566249,0.4869635608145882,148.5892248153686,21.5403735637664,103.313,684.1433333333334,67.7410499999999,2.3206424713134,192.1176517009735,631.9277862707773,yolo6l-d33w75_352,YOLOv6
0.66447,0.85064,0.83367,0.77367,0.56971,0.89315,0.90016,0.82956,0.32192,0.58409,0.81736,0.50369,0.3986767056825677,0.5505627051228765,0.6802379367346673,0.5067114405575972,170.5882124106089,24.648717244466,120.11733333333328,808.6999999999999,76.33975666666649,2.3530745506286,227.08518266677848,735.5778555075328,yolo6l-d33w75_384,YOLOv6
0.67129,0.8553,0.8296,0.79204,0.57845,0.90201,0.90803,0.83864,0.33712,0.60656,0.82607,0.52539,0.4116830999087146,0.5668140426998909,0.6912079762098731,0.5177117201047908,210.8143389225005,28.6354585488636,135.1663333333333,967.0966666666666,88.1592866666666,2.5940322875976,279.17149543762207,887.7473346392314,yolo6l-d33w75_416,YOLOv6
0.67695,0.85984,0.83176,0.80012,0.5642,0.90333,0.90906,0.84095,0.3517,0.63227,0.8345,0.55027,0.4207391414328622,0.577075976892362,0.6981350976669898,0.5247948855646374,227.483613093694,32.5787727038065,146.6036666666666,1117.376666666667,100.42923,2.7173399925231,323.8359189033508,1045.3306082884474,yolo6l-d33w75_448,YOLOv6
0.67978,0.86119,0.8353,0.79629,0.58822,0.90899,0.91082,0.84931,0.36277,0.6539,0.8408,0.57089,0.4299356903076792,0.5886635229856199,0.7092846098791272,0.5310341972419895,256.7782215277354,36.83386603991181,163.63033333333328,1283.79,113.6795366666666,2.9376006126403,377.83124923706055,1209.046436548233,yolo6l-d33w75_480,YOLOv6
0.42647,0.6261,0.72163,0.55115,0.30037,0.59514,0.71736,0.51024,0.12657,0.25383,0.63203,0.21764,0.1467791600441731,0.2263138083584113,0.438388863109484,0.2233083579823907,27.919543981552,1.8377526601155,9.388,22.1633333333333,16.773693333333302,1.2999892234802,10.8499002456665,35.575325489044104,yolo6l-d6w25_160,YOLOv6
0.48294,0.68749,0.73786,0.61602,0.35727,0.67814,0.7673,0.5998,0.14264,0.28526,0.65989,0.24681,0.1811807490649554,0.275096978630837,0.4868167740399418,0.2622258509279543,30.0563792387644,2.1585595607757,11.6353333333333,30.4633333333333,15.9456133333333,1.3210868835449,14.1593694686889,46.7866885662078,yolo6l-d6w25_192,YOLOv6
0.51108,0.71737,0.76937,0.64248,0.36949,0.72481,0.79275,0.64823,0.17505,0.3409,0.71,0.29112,0.213656467570246,0.3193952610682911,0.5223925859000031,0.3022343170369083,28.7862424055735,2.6747695604959003,14.6283333333333,41.7266666666666,21.7399999999999,1.3570141792297,19.088850021362298,62.795567115147804,yolo6l-d6w25_224,YOLOv6
0.5393,0.74595,0.78216,0.67092,0.44083,0.77935,0.82866,0.70207,0.19714,0.38075,0.72161,0.3263,0.2386202606666896,0.3523576633651846,0.5444026286750516,0.3317753287229071,29.418634573618498,3.1503391265868,17.572999999999997,53.7533333333333,19.77531,1.3891839981079,23.511129617691,72.6456975936889,yolo6l-d6w25_256,YOLOv6
0.56559,0.76738,0.78279,0.69833,0.46779,0.80869,0.84618,0.73284,0.2182,0.416,0.73285,0.35992,0.2623156917807291,0.3826971987111601,0.5545897611683852,0.3557731387116519,33.0931568145751,3.7641263008117,25.3836666666666,69.5066666666666,22.932019999999905,1.4849996566772,30.6057691574096,97.3087942600249,yolo6l-d6w25_288,YOLOv6
0.58201,0.78134,0.78876,0.70948,0.49038,0.83063,0.86028,0.75755,0.23899,0.45376,0.75553,0.39073,0.2836256437073707,0.4097542204128263,0.578609445140747,0.3823652786583286,37.7066254615783,4.2875405152638,30.237,84.2666666666666,26.020396666666603,1.4486646652221,38.0945992469787,117.6728109518686,yolo6l-d6w25_320,YOLOv6
0.59861,0.79938,0.79977,0.73172,0.50532,0.8453,0.86964,0.77235,0.25479,0.4832,0.77299,0.4142,0.2961939492835207,0.4264656625471996,0.5920605426514713,0.3968847793224742,41.7211337884267,5.049222310384,36.161,103.7,28.43699333333329,1.4806938171386,47.7315413951873,139.6321952342986,yolo6l-d6w25_352,YOLOv6
0.61213,0.80939,0.80353,0.74045,0.5216,0.8595,0.87707,0.78846,0.27329,0.51406,0.78061,0.4435,0.3111528750315956,0.4466367524767239,0.5922407344032921,0.4197373035769191,46.154767274856496,5.6102236111958,40.7683333333333,124.3633333333333,31.1843933333333,1.5304207801818,56.9122350215911,170.8809610207875,yolo6l-d6w25_384,YOLOv6
0.62039,0.81591,0.80612,0.74469,0.53376,0.8706,0.88559,0.7981,0.2867,0.53783,0.78563,0.46656,0.3244809361441015,0.4620254339188667,0.623195843453781,0.4234735748532324,55.6160831451415,6.5632661183674,46.464,153.79333333333332,37.2158433333333,1.5522527694702,68.40928792953491,202.9344526926676,yolo6l-d6w25_416,YOLOv6
0.6287,0.8208,0.81612,0.74621,0.526,0.87357,0.88884,0.80305,0.30087,0.56282,0.8009,0.48749,0.3347174779352457,0.4749394823004612,0.6285961366143911,0.4329867467470592,63.39076201120999,7.1462086836496,54.227,177.48,39.823530000000005,1.6298127174377,84.0020215511322,237.6717185974121,yolo6l-d6w25_448,YOLOv6
0.63392,0.82903,0.80985,0.75534,0.55174,0.88459,0.89623,0.81223,0.31515,0.58597,0.80929,0.50967,0.3448193535770643,0.4888408331005731,0.6340445116405251,0.447475339820195,69.6216205755869,8.2682828108469,59.231,202.84,45.8675099999999,1.6841745376586,96.0700690746307,260.68064490954066,yolo6l-d6w25_480,YOLOv6
0.51319,0.71527,0.77475,0.63828,0.35331,0.65043,0.77179,0.54706,0.15063,0.29024,0.67109,0.24242,0.2156992768009322,0.3196625900983328,0.5434558229383948,0.3010759639093573,33.7599047025044,4.786563316980899,17.5986666666666,95.0033333333333,21.559639999999906,1.8790817260742,30.552765130996697,98.0715636412302,yolo6l-d6w5_160,YOLOv6
0.56279,0.7642,0.79631,0.6871,0.41476,0.73669,0.81156,0.65108,0.17831,0.34006,0.70718,0.28653,0.2539199976860333,0.3708647082358498,0.5728278543809479,0.3428734237480667,40.6411004066466,5.834532578786099,22.4813333333333,128.9166666666666,22.74353,1.8499279022216,36.8157088756561,127.90854732195531,yolo6l-d6w5_192,YOLOv6
0.59151,0.79172,0.7994,0.72402,0.41818,0.77727,0.83708,0.69561,0.20628,0.38918,0.73559,0.32829,0.2876607857996549,0.4142838044497562,0.6117507804789509,0.3817764653355188,48.3735040823617,7.055857181549,30.3993333333333,181.3166666666666,28.65918,1.9122982025146,51.9342970848083,176.844690243403,yolo6l-d6w5_224,YOLOv6
0.61376,0.81171,0.8207,0.73906,0.4904,0.82322,0.86043,0.74845,0.22877,0.42853,0.74996,0.36688,0.31264933731753,0.4477577552420027,0.6137567354767205,0.4104098719556999,51.2905736764271,8.6318079630533,35.754,189.5866666666666,35.1103233333333,1.9191813468933,60.1172268390655,211.5655851364135,yolo6l-d6w5_256,YOLOv6
0.62758,0.82237,0.81939,0.75908,0.51397,0.84801,0.87468,0.77643,0.25199,0.46861,0.76956,0.40075,0.3374933243580588,0.4786455914417377,0.649218118948704,0.4392157213797937,77.883938550949,9.902053674062,53.344333333333296,246.1799999999999,44.715773333333296,1.9988965988159,82.02108502388,279.5567981402079,yolo6l-d6w5_288,YOLOv6
0.64296,0.83269,0.82921,0.76321,0.53158,0.86368,0.88802,0.79427,0.27457,0.50804,0.78502,0.43617,0.3563143557269214,0.5023105390789555,0.6356179109499414,0.4705071312377828,86.88995480537399,11.7145311832427,62.2156666666666,302.8,48.21927,2.0380234718322,101.9017934799194,328.5054473082224,yolo6l-d6w5_320,YOLOv6
0.6565,0.84489,0.83109,0.77758,0.54553,0.87755,0.89493,0.81038,0.29257,0.53834,0.79961,0.46107,0.3719012115341239,0.5191652993593123,0.6727179340676102,0.4732588117274744,97.1369353930154,13.6468402544657,73.599,366.2733333333333,55.1697033333333,2.122004032135,124.1191017627716,403.3916111787159,yolo6l-d6w5_352,YOLOv6
0.66877,0.85192,0.82875,0.78746,0.5547,0.88485,0.90121,0.82033,0.30905,0.56882,0.81363,0.49053,0.3884372505845333,0.5389991079513712,0.6791472444969406,0.4913712871284327,108.9774596691131,15.3955113887786,85.3649999999999,449.12,59.7404199999999,2.1262192726135,145.8506321907043,473.55429093043,yolo6l-d6w5_384,YOLOv6
0.67173,0.85665,0.83474,0.79579,0.56289,0.8914,0.8999,0.82812,0.32442,0.59355,0.82276,0.51221,0.4026094509692639,0.5562266811865794,0.6822061587785164,0.5065506456300769,130.87891658147169,17.712087233861197,97.6073333333333,521.1199999999999,71.3006,2.3044276237487,178.9498913288116,559.5640786488851,yolo6l-d6w5_416,YOLOv6
0.68165,0.86333,0.84049,0.8,0.55289,0.89301,0.90726,0.83003,0.33709,0.61772,0.82891,0.53399,0.4115957733631791,0.5686953904038491,0.6930510002353198,0.5154174059554812,142.987378835678,19.8865127563476,109.5026666666666,615.6199999999999,79.19881,2.3837327957153,211.3230216503143,666.1323797702789,yolo6l-d6w5_448,YOLOv6
0.68438,0.86422,0.82897,0.80842,0.57639,0.90003,0.91051,0.83846,0.34986,0.63935,0.82733,0.55632,0.4201683161470548,0.5794091239203876,0.695800717517486,0.5267190129774164,161.5885074933369,24.7484242916106,128.7403333333333,706.2799999999999,89.2110366666666,2.4955677986145,248.42502236366272,759.9252104759216,yolo6l-d6w5_480,YOLOv6
0.45385,0.65378,0.71604,0.59046,0.31117,0.60889,0.7315,0.52002,0.12876,0.25783,0.63768,0.21911,0.162652258881482,0.2443562408777149,0.4548843899466244,0.2377568687401075,32.6459848880767,4.5242313543955,8.887666666666599,41.4633333333333,5.3867066666666,2.2576236724853,19.3886339664459,57.0467027028401,yolo6m-d1w25_160,YOLOv6
0.50031,0.70276,0.73525,0.63698,0.3684,0.68627,0.77894,0.60427,0.15425,0.30192,0.66852,0.25935,0.2023652188980034,0.2997001141759317,0.5159196382467781,0.2856859611597951,33.8929740587869,5.1754355430602,9.9393333333333,56.86,6.9765733333333,2.2651600837707,22.150467634201,75.6936697165171,yolo6m-d1w25_192,YOLOv6
0.53888,0.74358,0.79211,0.66412,0.3821,0.73926,0.80181,0.6652,0.18046,0.34762,0.70123,0.29839,0.2330208862158172,0.3420922852047461,0.5408126698097991,0.326664103610485,37.4215451876321,6.387848854064799,11.5416666666666,77.2833333333333,8.97536,2.2888350486755,29.4520306587219,103.110278447469,yolo6m-d1w25_224,YOLOv6
0.5686,0.76772,0.79277,0.69337,0.45306,0.7909,0.83718,0.71266,0.20286,0.38714,0.73835,0.32824,0.2617452634976632,0.3820966118021237,0.5885730267877907,0.3511011499833371,40.369542837142895,6.8379223346709,12.3503333333333,95.0033333333333,10.9186033333333,2.3063039779663,33.624690771102905,122.3419586817422,yolo6m-d1w25_256,YOLOv6
0.58858,0.79134,0.80959,0.71797,0.48027,0.82037,0.85315,0.74648,0.22344,0.42274,0.74892,0.36045,0.2845265086256586,0.4097804861354248,0.5749862283735183,0.3812536106541286,59.7229858239491,7.9510450363158,20.047,127.3766666666666,13.88205,2.3546409606933,45.703822374343794,158.2723784446716,yolo6m-d1w25_288,YOLOv6
0.60395,0.80197,0.82037,0.71639,0.50224,0.84049,0.86637,0.77018,0.24456,0.4609,0.76696,0.39418,0.3040034466016236,0.4352746871636905,0.5975887072050345,0.4025812854580989,66.45832101504,9.2958156267801,22.4553333333333,152.8199999999999,16.722943333333298,2.4044299125671,55.0675010681152,192.456882794698,yolo6m-d1w25_320,YOLOv6
